"No.","Time","Source","Destination","Protocol","Length","Info"
"517","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=236708 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 521]"
"518","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=238148 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 521]"
"519","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=239588 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 521]"
"520","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=241028 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 521]"
"521","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"522","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=243908 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"523","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=245348 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"524","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=246788 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"525","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=248228 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"526","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=249668 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"527","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=251108 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"528","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=252548 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"529","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=253988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"530","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=255428 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"531","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=256868 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"532","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=258308 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 533]"
"533","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"534","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=261188 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"535","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=262628 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"536","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=264068 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"537","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=265508 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"538","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=266948 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"539","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=268388 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"540","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=269828 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"541","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=271268 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"542","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=272708 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"543","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=274148 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 544]"
"544","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"545","2.266679","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=277028 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"546","2.266827","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=278468 Win=4095 Len=0"
"547","2.266878","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=278468 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"548","2.266878","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=279908 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"549","2.266878","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=281348 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"550","2.266878","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=282788 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"551","2.266878","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=284228 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"552","2.266878","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=285668 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"553","2.266878","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=287108 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"554","2.266920","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=288548 Win=4095 Len=0"
"555","2.270379","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=288548 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"556","2.270419","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=289988 Win=4095 Len=0"
"557","2.270880","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=289988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"558","2.270880","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=291428 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 559]"
"559","2.270880","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"560","2.270880","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=294308 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"561","2.270880","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=295748 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"562","2.270880","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=297188 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"563","2.270933","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=298628 Win=4095 Len=0"
"564","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=298628 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"565","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=300068 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"566","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=301508 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"567","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=302948 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"568","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=304388 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"569","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=305828 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"570","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=307268 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 571]"
"571","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"572","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=310148 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"573","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=311588 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"574","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=313028 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"575","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=314468 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"576","2.271966","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=315908 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"577","2.272044","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=317348 Win=4095 Len=0"
"578","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=317348 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"579","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=318788 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"580","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=320228 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"581","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=321668 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"582","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=323108 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 583]"
"583","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"584","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=325988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"585","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=327428 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"586","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=328868 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"587","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=330308 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"588","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=331748 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"589","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=333188 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"590","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=334628 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"591","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=336068 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"592","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=337508 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"593","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=338948 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"594","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=340388 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 595]"
"595","2.274194","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"596","2.274280","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=343268 Win=4095 Len=0"
"597","2.277135","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=343268 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"598","2.277135","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=344708 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"599","2.277172","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=1072 Ack=346148 Win=4095 Len=0"
"600","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=346148 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"601","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=347588 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"602","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=349028 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"603","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=350468 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"604","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=351908 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"605","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=353348 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"606","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=354788 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"607","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=356228 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 608]"
"608","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"609","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=359108 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 620]"
"610","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=360548 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 620]"
"611","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=361988 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 620]"
"612","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=363428 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 620]"
"613","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=364868 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 620]"
"614","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=366308 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 620]"
"615","2.278611","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=367748 Ack=1072 Win=2051 Len=1440 [TCP PDU reassembled in 620]"
